clinic code,clinic name,symptoms,symptom code,main symptom, eng clinic
CL0015,"คลินิก ศัลยกรรมพลาสติก","ปรึกษาดูดไขมันที่หน้าท้อง","d0000068","ดูดไขมัน","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ดูดไขมันที่หน้าท้อง","d0000068","ดูดไขมัน","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ต้องการการดูดไขมันที่หน้าท้อง","d0000068","ดูดไขมัน","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มีนัดมาการดูดไขมันหน้าท้อง","d0000068","ดูดไขมัน","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","การดูดไขมันหน้าท้อง","d0000068","ดูดไขมัน","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มีมาปรึกษาทำศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากการศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","การศัลยกรรมด้วยโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ต้องการปรึกษาทำศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากปรึกษาการเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ต้องการเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากมาปรึกษาศัลยกรรมด้วยด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","การด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ต้องการปรึกษาศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ปรึกษาเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ปรึกษาการโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากการโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มีมาโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มาการศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มีนัดมาการศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มีมาทำโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากมาปรึกษาเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ปรึกษาทำโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากปรึกษาด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มีนัดมาเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ปรึกษาโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ต้องการการด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มีนัดมาปรึกษาทำเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากมาปรึกษาศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","อยากปรึกษาทำศัลยกรรมด้วยโดยใช้เลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","มาปรึกษาด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
CL0015,"คลินิก ศัลยกรรมพลาสติก","ศัลยกรรมด้วยเลเซอร์","d0000069","ศัลยกรรมด้วยเลเซอร์","OPD Skin"
