clinic_code,clinic_name,symptoms,symptom_code,main_symptom,eng_clinic
CL0009,"คลินิกเต้านม","หัวนมมีน้ำราวๆ 6 วันก่อนมา","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","มีน้ำไหลจากหัวนมเริ่มมีอาการมาราวๆ 6 สัปดาห์มามาโรงพยาบาล","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ประมาณ 3 เดือนก่อนหน้ามีอาการหัวนมมีน้ำ","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","น้ำออกจากหัวนม","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","น้ำที่หัวนมราวๆ 7 วันพบแพทย์","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","1 เดือนก่อนหน้านี้มีอาการมีน้ำไหลจากหัวนม","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","หัวนมมีน้ำไหลออกมา","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","มีน้ำที่หัวนมราวๆ 7 วันก่อนพบแพทย์","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","น้ำที่หัวนม","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","หัวนมมีน้ำออกมาคาดว่าราวๆ 3 เดือนมาหาหมอ","d0000036","มีน้ำออกจากหัวนม", "OPD Surgery"
CL0009,"คลินิกเต้านม","เต้านมข้างขวาตึงเริ่มประมาณ 7 ชั่วโมงก่อนจะมาหาหมอ","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","เต้านมซ้ายตึงเริ่มเป็นมาราวๆ 1 วันก่อน","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ตึงเต้านมทั้งสองข้างมีอาการมาประมาณ 3 ชั่วโมงพบแพทย์","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","เต้านมคัดตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ตึงบริเวณหน้าอกทั้งสองข้าง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","3 อาทิตย์ก่อนหน้านี้มีอาการเต้านมทั้งสองข้างคัดตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","หน้าอกตึงเริ่มราวๆ 7 สัปดาห์","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","หน้าอกขวาตึงประมาณ 1 อาทิตย์ก่อนจะมามาโรงพยาบาล","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","หน้าอกขวาคัดตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ตึงบริเวณนมข้างขวา","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","เต้านมคัดตึงมีอาการมาราวๆ 3 วันก่อนจะมา","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","นมทั้งสองข้างตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","1 เดือนก่อนมีอาการเต้านมขวาคัดตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ตึงเต้านมทั้งสองข้าง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ประมาณ 1 วันก่อนมีอาการหน้าอกคัดตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","หน้าอกตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","เต้านมข้างขวาตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","คัดตึงที่เต้านมน่าจะราวๆ 1 อาทิตย์ก่อนพบแพทย์","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","1 ชั่วโมงนี้มีอาการนมคัดตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","เต้านมตึงเริ่มประมาณ 6 สัปดาห์","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","เมื่อ 1 ชั่วโมงมีอาการนมทั้งสองข้างคัดตึง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ตึงเต้านม","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","ตึงหน้าอกซ้าย","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","4 วันก่อนหน้านี้มีอาการตึงนมทั้งสองข้าง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
CL0009,"คลินิกเต้านม","6 วันนี้มีอาการตึงบริเวณนมทั้งสองข้าง","d0000037","คัดตึงที่เต้านม", "OPD Surgery"
